"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1158167855)', 'id': 1158167855, 'dn': 'CVPR: Computer Vision and Pattern Recognition', 'sn': 'cvpr', 'norm': '', 'd': '', 'pc': 7843, 'pcby': [], 'ccnt': 1277767, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -9.4172058869, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1151146444)', 'id': 1151146444, 'dn': 'MobiHoc: Mobile Ad Hoc Networking and Computing', 'sn': 'mobihoc', 'norm': '', 'd': '', 'pc': 461, 'pcby': [], 'ccnt': 61974, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.5384416175, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1161772829)', 'id': 1161772829, 'dn': 'IPSN: Information Processing in Sensor Networks', 'sn': 'ipsn', 'norm': '', 'd': '', 'pc': 525, 'pcby': [], 'ccnt': 51400, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.5456224578, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1160032607)', 'id': 1160032607, 'dn': 'POPL: Symposium on Principles of Programming Languages', 'sn': 'popl', 'norm': '', 'd': '', 'pc': 813, 'pcby': [], 'ccnt': 120660, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.5576289936, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1126706392)', 'id': 1126706392, 'dn': 'IJCNLP: International Joint Conference on Natural Language Processing', 'sn': 'ijcnlp', 'norm': '', 'd': '', 'pc': 850, 'pcby': [], 'ccnt': 32299, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.5763973347, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1140449422)', 'id': 1140449422, 'dn': 'IJCNN: International Joint Conference on Neural Network', 'sn': 'ijcnn', 'norm': '', 'd': '', 'pc': 1066, 'pcby': [], 'ccnt': 138733, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.5844250481, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1195049314)', 'id': 1195049314, 'dn': 'CSCW: Conference on Computer Supported Cooperative Work', 'sn': 'cscw', 'norm': '', 'd': '', 'pc': 758, 'pcby': [], 'ccnt': 128171, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.6082079807, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1126329156)', 'id': 1126329156, 'dn': 'HPCA: High-Performance Computer Architecture', 'sn': 'hpca', 'norm': '', 'd': '', 'pc': 654, 'pcby': [], 'ccnt': 52870, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.6559247078, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2898298985)', 'id': 2898298985, 'dn': 'ICCC: IEEE International Conference Computer and Communications', 'sn': 'iccc', 'norm': '', 'd': '', 'pc': 557, 'pcby': [], 'ccnt': 48176, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.6743899657, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1173393762)', 'id': 1173393762, 'dn': 'EuroSys: European Conference on Computer Systems', 'sn': 'eurosys', 'norm': '', 'd': '', 'pc': 397, 'pcby': [], 'ccnt': 33279, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7107015319, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1138732554)', 'id': 1138732554, 'dn': 'OOPSLA: Conference on Object-Oriented Programming Systems, Languages, and Applications', 'sn': 'oopsla', 'norm': '', 'd': '', 'pc': 755, 'pcby': [], 'ccnt': 84672, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7186253688, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1182309694)', 'id': 1182309694, 'dn': 'DSS: Decision Support Systems', 'sn': 'dss', 'norm': '', 'd': '', 'pc': 833, 'pcby': [], 'ccnt': 158992, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7192546468, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1162450063)', 'id': 1162450063, 'dn': 'CAV: Computer Aided Verification', 'sn': 'cav', 'norm': '', 'd': '', 'pc': 747, 'pcby': [], 'ccnt': 77611, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7555900046, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2606000596)', 'id': 2606000596, 'dn': 'PerCom: IEEE International Conference on Pervasive Computing and Communications', 'sn': 'percom', 'norm': '', 'd': '', 'pc': 677, 'pcby': [], 'ccnt': 41750, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7792342162, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1204606053)', 'id': 1204606053, 'dn': 'UAI: Uncertainty in Artificial Intelligence', 'sn': 'uai', 'norm': '', 'd': '', 'pc': 590, 'pcby': [], 'ccnt': 100609, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7870971928, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1150099070)', 'id': 1150099070, 'dn': 'ICDAR: International Conference on Document Analysis and Recognition', 'sn': 'icdar', 'norm': '', 'd': '', 'pc': 808, 'pcby': [], 'ccnt': 62197, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7927604911, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1137657189)', 'id': 1137657189, 'dn': 'CLOUD: International Conference on Cloud Computing', 'sn': 'cloud', 'norm': '', 'd': '', 'pc': 701, 'pcby': [], 'ccnt': 36412, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.7961076087, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1149655676)', 'id': 1149655676, 'dn': 'WACV: Workshop on Applications of Computer Vision', 'sn': 'wacv', 'norm': '', 'd': '', 'pc': 771, 'pcby': [], 'ccnt': 35749, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.8057031447, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1168863100)', 'id': 1168863100, 'dn': 'IOT: The Internet of Things', 'sn': 'iot', 'norm': '', 'd': '', 'pc': 732, 'pcby': [], 'ccnt': 24839, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.830158423, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1134284382)', 'id': 1134284382, 'dn': 'RecSys: Conference on Recommender Systems', 'sn': 'recsys', 'norm': '', 'd': '', 'pc': 567, 'pcby': [], 'ccnt': 37949, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.833320939, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1190039108)', 'id': 1190039108, 'dn': 'ACC: Advances in Computing and Communications', 'sn': 'acc', 'norm': '', 'd': '', 'pc': 1038, 'pcby': [], 'ccnt': 72946, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.8656740777, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2606075370)', 'id': 2606075370, 'dn': 'RSS: Robotics: Science and Systems', 'sn': 'rss', 'norm': '', 'd': '', 'pc': 552, 'pcby': [], 'ccnt': 25936, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.8684983579, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1140213147)', 'id': 1140213147, 'dn': 'EUROCRYPT: Theory and Application of Cryptographic Techniques', 'sn': 'eurocrypt', 'norm': '', 'd': '', 'pc': 383, 'pcby': [], 'ccnt': 119606, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.8914700795, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1200052134)', 'id': 1200052134, 'dn': 'CEC: Congress on Evolutionary Computation', 'sn': 'cec', 'norm': '', 'd': '', 'pc': 682, 'pcby': [], 'ccnt': 127485, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.8928612721, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1166511975)', 'id': 1166511975, 'dn': 'ASE: Automated Software Engineering', 'sn': 'ase', 'norm': '', 'd': '', 'pc': 722, 'pcby': [], 'ccnt': 56122, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.8960286821, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2622411833)', 'id': 2622411833, 'dn': 'PES: Power and Energy Society General Meeting', 'sn': 'pes', 'norm': '', 'd': '', 'pc': 626, 'pcby': [], 'ccnt': 76748, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9111410202, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754781246)', 'id': 2754781246, 'dn': 'SAC: ACM Symposium on Applied Computing', 'sn': 'sac', 'norm': '', 'd': '', 'pc': 855, 'pcby': [], 'ccnt': 70172, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9195762788, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1199533187)', 'id': 1199533187, 'dn': 'FSE: Foundations of Software Engineering', 'sn': 'fse', 'norm': '', 'd': '', 'pc': 607, 'pcby': [], 'ccnt': 60785, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9237788949, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2606870472)', 'id': 2606870472, 'dn': 'FC: Financial Cryptography', 'sn': 'fc', 'norm': '', 'd': '', 'pc': 422, 'pcby': [], 'ccnt': 26670, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9240676416, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2623229432)', 'id': 2623229432, 'dn': 'ASILOMAR: Asilomar Conference on Signals, Systems and Computers', 'sn': 'asilomar', 'norm': '', 'd': '', 'pc': 769, 'pcby': [], 'ccnt': 94453, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9272839112, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1142743330)', 'id': 1142743330, 'dn': 'SDM: SIAM International Conference on Data Mining', 'sn': 'sdm', 'norm': '', 'd': '', 'pc': 590, 'pcby': [], 'ccnt': 45112, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9294455863, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2622911331)', 'id': 2622911331, 'dn': 'Allerton: Allerton Conference on Communication, Control, and Computing', 'sn': 'allerton', 'norm': '', 'd': '', 'pc': 583, 'pcby': [], 'ccnt': 31721, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9407649506, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1187160151)', 'id': 1187160151, 'dn': 'DSN: Dependable Systems and Networks', 'sn': 'dsn', 'norm': '', 'd': '', 'pc': 637, 'pcby': [], 'ccnt': 43074, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9658642722, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1123077274)', 'id': 1123077274, 'dn': 'SOCO: Soft Computing', 'sn': 'soco', 'norm': '', 'd': '', 'pc': 796, 'pcby': [], 'ccnt': 99436, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9673447679, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1195398546)', 'id': 1195398546, 'dn': 'ACSAC: Annual Computer Security Applications Conference', 'sn': 'acsac', 'norm': '', 'd': '', 'pc': 480, 'pcby': [], 'ccnt': 40981, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -12.9725146844, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1144674403)', 'id': 1144674403, 'dn': 'ISMIR: International Symposium/Conference on Music Information Retrieval', 'sn': 'ismir', 'norm': '', 'd': '', 'pc': 608, 'pcby': [], 'ccnt': 39629, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0047465589, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1124713781)', 'id': 1124713781, 'dn': 'ICWSM: International Conference on Weblogs and Social Media', 'sn': 'icwsm', 'norm': '', 'd': '', 'pc': 373, 'pcby': [], 'ccnt': 44840, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.014692092, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1187330200)', 'id': 1187330200, 'dn': 'AINA: Advanced Information Networking and Applications', 'sn': 'aina', 'norm': '', 'd': '', 'pc': 703, 'pcby': [], 'ccnt': 40795, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0215315816, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1195800536)', 'id': 1195800536, 'dn': 'PARCO: Parallel Computing', 'sn': 'parco', 'norm': '', 'd': '', 'pc': 616, 'pcby': [], 'ccnt': 72800, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0237679125, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1136755600)', 'id': 1136755600, 'dn': 'FPGA: Field Programmable Gate Arrays', 'sn': 'fpga', 'norm': '', 'd': '', 'pc': 445, 'pcby': [], 'ccnt': 31016, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0295197528, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1160604004)', 'id': 1160604004, 'dn': 'IMC: Internet Measurement Conference', 'sn': 'imc', 'norm': '', 'd': '', 'pc': 307, 'pcby': [], 'ccnt': 51660, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0395051011, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1127098075)', 'id': 1127098075, 'dn': 'CHES: Cryptographic Hardware and Embedded Systems', 'sn': 'ches', 'norm': '', 'd': '', 'pc': 345, 'pcby': [], 'ccnt': 44120, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0437724317, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1195013065)', 'id': 1195013065, 'dn': 'IGARSS: International Geoscience and Remote Sensing Symposium', 'sn': 'igarss', 'norm': '', 'd': '', 'pc': 894, 'pcby': [], 'ccnt': 122419, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0458313498, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1202169824)', 'id': 1202169824, 'dn': 'ISMAR: International Symposium on Mixed and Augmented Reality', 'sn': 'ismar', 'norm': '', 'd': '', 'pc': 439, 'pcby': [], 'ccnt': 29845, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.046361596, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1128132410)', 'id': 1128132410, 'dn': 'ICCAD: International Conference on Computer Aided Design', 'sn': 'iccad', 'norm': '', 'd': '', 'pc': 718, 'pcby': [], 'ccnt': 114125, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0531388794, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1187587159)', 'id': 1187587159, 'dn': 'ISBI: International Symposium on Biomedical Imaging', 'sn': 'isbi', 'norm': '', 'd': '', 'pc': 802, 'pcby': [], 'ccnt': 44606, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0582159901, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1177622950)', 'id': 1177622950, 'dn': 'COLT: Conference on Learning Theory', 'sn': 'colt', 'norm': '', 'd': '', 'pc': 410, 'pcby': [], 'ccnt': 74945, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0717790966, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1140000399)', 'id': 1140000399, 'dn': 'GECCO: Genetic and Evolutionary Computation Conference', 'sn': 'gecco', 'norm': '', 'd': '', 'pc': 756, 'pcby': [], 'ccnt': 95047, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0730024739, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1124527938)', 'id': 1124527938, 'dn': 'RTSS: Real-Time Systems Symposium', 'sn': 'rtss', 'norm': '', 'd': '', 'pc': 520, 'pcby': [], 'ccnt': 55786, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0803921709, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1136042413)', 'id': 1136042413, 'dn': 'CCNC: Consumer Communications and Networking Conference', 'sn': 'ccnc', 'norm': '', 'd': '', 'pc': 669, 'pcby': [], 'ccnt': 26989, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0983852733, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2606469623)', 'id': 2606469623, 'dn': 'SC: Conference on High Performance Computing (Supercomputing)', 'sn': 'sc', 'norm': '', 'd': '', 'pc': 432, 'pcby': [], 'ccnt': 60992, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.0991412013, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1156688768)', 'id': 1156688768, 'dn': 'ICNP: International Conference on Network Protocols', 'sn': 'icnp', 'norm': '', 'd': '', 'pc': 429, 'pcby': [], 'ccnt': 35494, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1022745313, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2625747718)', 'id': 2625747718, 'dn': 'FAST: File and Storage Technologies', 'sn': 'fast', 'norm': '', 'd': '', 'pc': 308, 'pcby': [], 'ccnt': 27217, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1042093706, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1155899826)', 'id': 1155899826, 'dn': 'ICPP: International Conference on Parallel Processing', 'sn': 'icpp', 'norm': '', 'd': '', 'pc': 661, 'pcby': [], 'ccnt': 67687, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1046471209, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1135538937)', 'id': 1135538937, 'dn': 'Pervasive: International Conference on Pervasive Computing', 'sn': 'pervasive', 'norm': '', 'd': '', 'pc': 393, 'pcby': [], 'ccnt': 35463, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1053760271, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1190910084)', 'id': 1190910084, 'dn': 'STOC: Symposium on the Theory of Computing', 'sn': 'stoc', 'norm': '', 'd': '', 'pc': 439, 'pcby': [], 'ccnt': 254866, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1080363222, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2754362256)', 'id': 2754362256, 'dn': 'Eurographics: Eurographics', 'sn': 'eurographics', 'norm': '', 'd': '', 'pc': 634, 'pcby': [], 'ccnt': 56943, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1270137571, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1169806927)', 'id': 1169806927, 'dn': 'FM: Formal Methods', 'sn': 'fm', 'norm': '', 'd': '', 'pc': 605, 'pcby': [], 'ccnt': 59055, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1403238343, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1177288818)', 'id': 1177288818, 'dn': 'CSE: Computational Science and Engineering', 'sn': 'cse', 'norm': '', 'd': '', 'pc': 334, 'pcby': [], 'ccnt': 50007, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1447813391, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2538182508)', 'id': 2538182508, 'dn': 'ISWC: International Symposium on Wearable Computers', 'sn': 'iswc', 'norm': '', 'd': '', 'pc': 459, 'pcby': [], 'ccnt': 29776, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1563753064, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1191474766)', 'id': 1191474766, 'dn': 'FPL: Field-Programmable Logic and Applications', 'sn': 'fpl', 'norm': '', 'd': '', 'pc': 624, 'pcby': [], 'ccnt': 33757, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1634661154, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1170221290)', 'id': 1170221290, 'dn': 'IUI: Intelligent User Interfaces', 'sn': 'iui', 'norm': '', 'd': '', 'pc': 586, 'pcby': [], 'ccnt': 36966, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1716587449, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2755314191)', 'id': 2755314191, 'dn': 'ECML: European conference on Machine Learning', 'sn': 'ecml', 'norm': '', 'd': '', 'pc': 422, 'pcby': [], 'ccnt': 59315, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1861900821, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2623113034)', 'id': 2623113034, 'dn': 'Big Data: International Conference on Big Data', 'sn': 'big data', 'norm': '', 'd': '', 'pc': 747, 'pcby': [], 'ccnt': 18846, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1892523632, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1132593990)', 'id': 1132593990, 'dn': 'EDBT: Extending Database Technology', 'sn': 'edbt', 'norm': '', 'd': '', 'pc': 498, 'pcby': [], 'ccnt': 39772, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1932980777, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1202201565)', 'id': 1202201565, 'dn': 'ICWS: International Conference on Web Services', 'sn': 'icws', 'norm': '', 'd': '', 'pc': 556, 'pcby': [], 'ccnt': 33980, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1934650673, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1141854641)', 'id': 1141854641, 'dn': 'HPDC: High Performance Distributed Computing', 'sn': 'hpdc', 'norm': '', 'd': '', 'pc': 372, 'pcby': [], 'ccnt': 36277, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.1959343473, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1140070953)', 'id': 1140070953, 'dn': 'PODC: Principles of Distributed Computing', 'sn': 'podc', 'norm': '', 'd': '', 'pc': 473, 'pcby': [], 'ccnt': 59285, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2083899462, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2756192179)', 'id': 2756192179, 'dn': 'IV: IEEE Intelligent Vehicles Symposium', 'sn': 'iv', 'norm': '', 'd': '', 'pc': 506, 'pcby': [], 'ccnt': 46958, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2272329265, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1178622071)', 'id': 1178622071, 'dn': 'GRID: Grid Computing', 'sn': 'grid', 'norm': '', 'd': '', 'pc': 397, 'pcby': [], 'ccnt': 31979, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.247828939, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1168542559)', 'id': 1168542559, 'dn': 'ICDKE: Data and Knowledge Engineering', 'sn': 'icdke', 'norm': '', 'd': '', 'pc': 443, 'pcby': [], 'ccnt': 51340, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2482222896, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1129075963)', 'id': 1129075963, 'dn': 'HRI: Human-Robot Interaction', 'sn': 'hri', 'norm': '', 'd': '', 'pc': 521, 'pcby': [], 'ccnt': 31624, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2484678915, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1147236337)', 'id': 1147236337, 'dn': 'PPoPP: ACM SIGPLAN Symposium on Principles and Practice of Parallel Programming', 'sn': 'ppopp', 'norm': '', 'd': '', 'pc': 399, 'pcby': [], 'ccnt': 34879, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2647851994, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2534788800)', 'id': 2534788800, 'dn': 'TREC: Text REtrieval Conference', 'sn': 'trec', 'norm': '', 'd': '', 'pc': 413, 'pcby': [], 'ccnt': 39912, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2758752398, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1175198016)', 'id': 1175198016, 'dn': 'Humanoids: IEEE-RAS International Conference on Humanoid Robots', 'sn': 'humanoids', 'norm': '', 'd': '', 'pc': 570, 'pcby': [], 'ccnt': 27140, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2760828139, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1136691831)', 'id': 1136691831, 'dn': 'ICS: International Conference on Supercomputing', 'sn': 'ics', 'norm': '', 'd': '', 'pc': 427, 'pcby': [], 'ccnt': 43905, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2769317636, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=2756071452)', 'id': 2756071452, 'dn': 'EUSIPCO: European Signal Processing Conference', 'sn': 'eusipco', 'norm': '', 'd': '', 'pc': 586, 'pcby': [], 'ccnt': 53922, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2900584513, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1145019647)', 'id': 1145019647, 'dn': 'VR: IEEE Virtual Reality Conference', 'sn': 'vr', 'norm': '', 'd': '', 'pc': 552, 'pcby': [], 'ccnt': 37676, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.2957037393, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1134706482)', 'id': 1134706482, 'dn': 'SECON: Sensor, Mesh and Ad Hoc Communications and Networks', 'sn': 'secon', 'norm': '', 'd': '', 'pc': 397, 'pcby': [], 'ccnt': 27673, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.3010794285, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1137850760)', 'id': 1137850760, 'dn': 'ICCCN: International Conference on Computer Communications and Networks', 'sn': 'icccn', 'norm': '', 'd': '', 'pc': 474, 'pcby': [], 'ccnt': 34689, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.3014946346, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1171922823)', 'id': 1171922823, 'dn': 'FCCM: Field-Programmable Custom Computing Machines', 'sn': 'fccm', 'norm': '', 'd': '', 'pc': 450, 'pcby': [], 'ccnt': 28864, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.3023568063, 'et': 4}"
"{'fos': [], 'rc': [], 'pqe': 'Composite(C.CId=1126937784)', 'id': 1126937784, 'dn': 'CoNEXT: Conference on Emerging Network Experiment and Technology', 'sn': 'conext', 'norm': '', 'd': '', 'pc': 327, 'pcby': [], 'ccnt': 22585, 'eccnt': 0, 'ccby': [], 'w': [], 'r': -13.3041950102, 'et': 4}"
